Conservation Unit,Brood Year,rec2,rec3,rec4,rec5,total rec (4+5),effective female spawners,DUID
Pitt-ES,1957,0,0,0.003474,0.024544,0.028018,0.00513,15
Pitt-ES,1958,0,0.000012,0.012978,0.003157,0.016135,0.006658,15
Pitt-ES,1959,0,0.00001,0.0218,0.039932,0.061732,0.006096,15
Pitt-ES,1960,0,0,0.005842,0.027406,0.033248,0.012532,15
Pitt-ES,1961,0,0.000074,0.026282,0.074479,0.100761,0.006542,15
Pitt-ES,1962,0,0.000046,0.024085,0.032679,0.056764,0.008479,15
Pitt-ES,1963,0,0.000068,0.088616,0.054052,0.142668,0.005798,15
Pitt-ES,1964,0,0.000068,0.048016,0.142584,0.1906,0.00632,15
Pitt-ES,1965,0,0,0.014943,0.024041,0.038984,0.003387,15
Pitt-ES,1966,0,0.000065,0.024568,0.051336,0.075904,0.010735,15
Pitt-ES,1967,0,0.000029,0.024122,0.042747,0.066869,0.005241,15
Pitt-ES,1968,0,0.000045,0.038212,0.067282,0.105494,0.008194,15
Pitt-ES,1969,0,0,0.009262,0.051821,0.061083,0.001383,15
Pitt-ES,1970,0,0.000081,0.021806,0.032749,0.054555,0.000619,15
Pitt-ES,1971,0,0.000462,0.091337,0.123848,0.215185,0.006696,15
Pitt-ES,1972,0,0.000031,0.0783,0.044584,0.122884,0.006575,15
Pitt-ES,1973,0,0.000011,0.011903,0.017262,0.029165,0.004713,15
Pitt-ES,1974,0,0.000178,0.053388,0.078361,0.131749,0.008859,15
Pitt-ES,1975,0,0.000081,0.06418,0.020578,0.084758,0.021376,15
Pitt-ES,1976,0,0.000041,0.013812,0.091485,0.105297,0.019475,15
Pitt-ES,1977,0,0.000057,0.015331,0.018676,0.034007,0.007798,15
Pitt-ES,1978,0,0,0.010736,0.024013,0.034749,0.014116,15
Pitt-ES,1979,0,0.000022,0.00377,0.034444,0.038214,0.020384,15
Pitt-ES,1980,0,0.000008,0.010736,0.006169,0.016905,0.009191,15
Pitt-ES,1981,0,0,0.002416,0.031641,0.034057,0.013301,15
Pitt-ES,1982,0,0.000037,0.004318,0.01391,0.018228,0.00509,15
Pitt-ES,1983,0,0.000022,0.01173,0.050301,0.062031,0.010093,15
Pitt-ES,1984,0,0.000107,0.018612,0.056977,0.075589,0.008759,15
Pitt-ES,1985,0,0.000026,0.00618,0.017002,0.023182,0.002113,15
Pitt-ES,1986,0,0,0.006413,0.033585,0.039998,0.012305,15
Pitt-ES,1987,0,0.000003,0.007374,0.014591,0.021965,0.005533,15
Pitt-ES,1988,0,0,0.002587,0.05849,0.061077,0.019026,15
Pitt-ES,1989,0,0.000007,0.004944,0.011658,0.016602,0.009051,15
Pitt-ES,1990,0,0.000018,0.001561,0.007538,0.009099,0.006037,15
Pitt-ES,1991,0,0.000001,0.00171,0.032177,0.033887,0.010867,15
Pitt-ES,1992,0,0,0.029707,0.070846,0.100553,0.004411,15
Pitt-ES,1993,0,0.000011,0.016103,0.086635,0.102738,0.01143,15
Pitt-ES,1994,0,0.000081,0.004617,0.030016,0.034633,0.004087,15
Pitt-ES,1995,0,0,0.008821,0.04415,0.052971,0.003185,15
Pitt-ES,1996,0,0.000018,0.021331,0.129612,0.150943,0.021678,15
Pitt-ES,1997,0,0.000011,0.012324,0.083927,0.096251,0.017239,15
Pitt-ES,1998,0,0.000019,0.033437,0.098506,0.131943,0.049869,15
Pitt-ES,1999,0,0,0.024538,0.118076,0.142614,0.019388,15
Pitt-ES,2000,0,0.000015,0.041913,0.06936,0.111273,0.018581,15
Pitt-ES,2001,0,0,0.007379,0.047231,0.05461,0.074627,15
Pitt-ES,2002,0,0.000015,0.02498,0.044165,0.069145,0.039138,15
Pitt-ES,2003,0,0,0.000373,0.013413,0.013786,0.03997,15
Pitt-ES,2004,0,0.000009,0.009201,0.030869,0.04007,0.033786,15
Pitt-ES,2005,0,0,0.001735,0.006609,0.008344,0.033806,15
Pitt-ES,2006,0,0.000008,0.01271,0.054307,0.067017,0.021301,15
Pitt-ES,2007,0,0,0.011425,NA,NA,0.019935,15
Pitt-ES,2008,NA,NA,NA,NA,NA,0.006348,15
Pitt-ES,2009,NA,NA,NA,NA,NA,0.018838,15
Pitt-ES,2010,NA,NA,NA,NA,NA,0.008783,15
Pitt-ES,2011,NA,NA,NA,NA,NA,0.030439,15
Pitt-ES,2012,NA,NA,NA,NA,NA,0.041415,15
Pitt-ES,2013,NA,NA,NA,NA,NA,NA,15
Harrison-River Type,1948,0,0,0.043283,0,0.043283,0.014577,23
Harrison-River Type,1949,0,0.011423,0.02565,0,0.037073,0.004372,23
Harrison-River Type,1950,0,0.048269,0.02983,0,0.078099,0.018216,23
Harrison-River Type,1951,0.000903,0.103041,0.018078,0,0.121119,0.013181,23
Harrison-River Type,1952,0,0.018421,0.004633,0,0.023054,0.017215,23
Harrison-River Type,1953,0,0.002232,0.007552,0,0.009784,0.007641,23
Harrison-River Type,1954,0,0.006146,0.008651,0,0.014797,0.016869,23
Harrison-River Type,1955,0.000087,0.060115,0.080836,0,0.140951,0.003405,23
Harrison-River Type,1956,0,0.087258,0.0096,0,0.096858,0.001266,23
Harrison-River Type,1957,0.000043,0.025371,0.034739,0,0.06011,0.00182,23
Harrison-River Type,1958,0.000107,0.055305,0.00448,0,0.059785,0.006404,23
Harrison-River Type,1959,0.000014,0.010452,0.031079,0,0.041531,0.017657,23
Harrison-River Type,1960,0,0.026094,0.003357,0,0.029451,0.007076,23
Harrison-River Type,1961,0.000041,0.001634,0.01155,0,0.013184,0.021725,23
Harrison-River Type,1962,0,0.031134,0.019678,0,0.050812,0.004155,23
Harrison-River Type,1963,0,0.050277,0.037548,0,0.087825,0.009803,23
Harrison-River Type,1964,0.000047,0.043883,0.007247,0,0.05113,0.001101,23
Harrison-River Type,1965,0.000065,0.008237,0.012043,0,0.02028,0.007779,23
Harrison-River Type,1966,0.000019,0.042848,0.012577,0,0.055425,0.009295,23
Harrison-River Type,1967,0.000145,0.021814,0.028976,0,0.05079,0.012672,23
Harrison-River Type,1968,0.000126,0.013492,0.004193,0,0.017685,0.002854,23
Harrison-River Type,1969,0,0.00215,0.005152,0,0.007302,0.007559,23
Harrison-River Type,1970,0.000098,0.01881,0.020855,0,0.039665,0.006471,23
Harrison-River Type,1971,0,0.061283,0.023176,0,0.084459,0.00197,23
Harrison-River Type,1972,0,0.001153,0.00081,0,0.001963,0.000794,23
Harrison-River Type,1973,0,0.032256,0.005425,0,0.037681,0.001571,23
Harrison-River Type,1974,0,0.006133,0.034205,0,0.040338,0.008709,23
Harrison-River Type,1975,0,0.022979,0.105641,0,0.12862,0.003381,23
Harrison-River Type,1976,0,0.04341,0.001184,0,0.044594,0.002933,23
Harrison-River Type,1977,0,0.016076,0.007982,0,0.024058,0.001374,23
Harrison-River Type,1978,0,0.007016,0.034177,0,0.041193,0.010488,23
Harrison-River Type,1979,0,0.00047,0.010425,0,0.010895,0.020234,23
Harrison-River Type,1980,0,0.013416,0.000977,0,0.014393,0.002262,23
Harrison-River Type,1981,0,0.012466,0.005403,0,0.017869,0.001788,23
Harrison-River Type,1982,0,0.004275,0.024681,0,0.028956,0.004686,23
Harrison-River Type,1983,0,0.007855,0.009995,0,0.01785,0.002132,23
Harrison-River Type,1984,0.000069,0.003558,0.001569,0,0.005127,0.000689,23
Harrison-River Type,1985,0.000069,0.003694,0.010713,0,0.014407,0.001825,23
Harrison-River Type,1986,0,0.00568,0.003927,0,0.009607,0.004145,23
Harrison-River Type,1987,0,0.0033,0.041748,0,0.045048,0.002686,23
Harrison-River Type,1988,0.000185,0.002005,0.001786,0,0.003791,0.000947,23
Harrison-River Type,1989,0,0.000489,0.012934,0,0.013423,0.001997,23
Harrison-River Type,1990,0,0.061732,0.064156,0,0.125888,0.001888,23
Harrison-River Type,1991,0,0.004426,0.033685,0,0.038111,0.007958,23
Harrison-River Type,1992,0,0.000517,0.003219,0,0.003736,0.000172,23
Harrison-River Type,1993,0,0.014645,0.004451,0,0.019096,0.002271,23
Harrison-River Type,1994,0,0.000286,0.020396,0,0.020682,0.006087,23
Harrison-River Type,1995,0,0.001537,0.048276,0,0.049813,0.006758,23
Harrison-River Type,1996,0,0.003058,0.004502,0,0.00756,0.008255,23
Harrison-River Type,1997,0,0.010357,0.071883,0,0.08224,0.001084,23
Harrison-River Type,1998,0,0.01816,0.04605,0,0.06421,0.003012,23
Harrison-River Type,1999,0,0.016673,0.074656,0,0.091329,0.005592,23
Harrison-River Type,2000,0,0.00795,0.003873,0,0.011823,0.001745,23
Harrison-River Type,2001,0,0.05396,0.333007,0,0.386967,0.008335,23
Harrison-River Type,2002,0,0.088078,0.188564,0,0.276642,0.024384,23
Harrison-River Type,2003,0,0.020138,0.083148,0,0.103286,0.006043,23
Harrison-River Type,2004,0,0.107366,0.03485,0,0.142216,0.000986,23
Harrison-River Type,2005,0,0.00577,0.010142,0,0.015912,0.211547,23
Harrison-River Type,2006,0,0.390465164,0.998292,0,1.388757,0.090944,23
Harrison-River Type,2007,0,0.304932697,1.330529991,0,1.635463,0.057444,23
Harrison-River Type,2008,0,0.05784913,0.118829728,0,0.176678858,0.004409,23
Harrison-River Type,2009,0,0.025206306,0.149539754,NA,NA,0.100603,23
Harrison-River Type,2010,NA,NA,NA,NA,NA,0.399661,23
Harrison-River Type,2011,NA,NA,NA,NA,NA,0.38708,23
Harrison-River Type,2012,NA,NA,NA,NA,NA,0.032895,23
Harrison-River Type,2013,NA,NA,NA,NA,NA,0.078023,23
